YEAR,NAME,AGE,ASCENT,TOTAL
1988,RICHARD A MATTSON,32.0,3.034,4.959
1988,DON POTTER,51.0,3.223,5.034
1988,JAMES A HAMMER,38.0,3.028,5.042
1988,RICK REID,42.0,3.318,5.044
1988,CHARLES A CAPEK,25.0,3.235,5.053
1988,LYNN H DOUGHERTY,42.0,3.316,5.054
1988,ALAN FISHER,34.0,3.353,5.072
1988,CHRISTOPHER BEARD,17.0,3.355,5.076
1988,STRIDER BENSTON,44.0,3.477,5.094
1988,THOMAS A SIMONS,42.0,3.345,5.1
1988,DONALD P KANAGY,38.0,3.216,5.117
1988,ALAN R JOHNSON,40.0,3.327,5.122
1988,PATRICK MONTOYA,36.0,3.259,5.129
1988,KURT COONROD,28.0,3.116,5.137
1988,JIM MESKIMEN,44.0,3.202,5.143
1988,TOM BOCKES,28.0,3.215,5.145
1988,JOHN DIETRICH,34.0,3.292,5.161
1988,DEAN ALLISON,24.0,3.203,5.161
1988,KARL HUMMEL,34.0,2.951,5.172
1988,DONALD JOHNSON,33.0,3.284,5.175
1988,LARRY EVERLY,38.0,3.211,5.179
1988,ROBERT K WOOD,19.0,3.141,5.194
1988,RICHARD HYPIO,32.0,3.233,5.195
1988,DONALD SPICER,25.0,3.366,5.196
1988,BOB KAMPER,55.0,3.333,5.216
1988,STEFAN ROHLFS,17.0,3.176,5.22
1988,MICHAEL CAMPBELL,29.0,3.286,5.233
1988,HARRY W LADEWIG,37.0,3.242,5.244
1988,THOMAS BERRY,24.0,3.317,5.257
1988,ELDON C CORNISH,51.0,3.236,5.268
1988,TOM D HAGGARD,53.0,3.232,5.276
1988,JOHN K HOBBS,43.0,3.343,5.277
1988,RICHARD W TRAVIS,33.0,3.278,5.279
1988,BILL MAXWELL,36.0,3.409,5.284
1988,MARC PATTERSON,22.0,3.481,5.295
1988,CRAIG JOHNSON,25.0,3.304,5.303
1988,CHRIS LIBBY,30.0,3.353,5.311
1988,JAY ENGLERT,28.0,3.316,5.318
1988,TIM D LADEWIG,42.0,3.248,5.318
1988,KEITH EDWARD HARD,47.0,3.305,5.327
1988,STEVE A CORONA,27.0,3.322,5.397
1988,LEO RUTTEN,45.0,3.408,5.399
1988,ROBERT FOLEY,40.0,3.277,5.4
1988,FRED P KUHN,43.0,3.47,5.41
1988,TERRY BIEVER,22.0,3.351,5.417
1988,JOE MAZZOLA,34.0,3.297,5.425
1988,DAVID PADILLA,38.0,3.427,5.43
1988,LON N SPANN,41.0,3.548,5.451
1988,ROGER SEBERT,45.0,3.444,5.463
1988,BOB T SMITHWICK,42.0,3.501,5.467
1988,RICHARD L WAUFLE,47.0,3.339,5.468
1988,JAMES K DIXON,60.0,3.421,5.474
1988,WILLIAM WINLKEMANN,38.0,3.575,5.481
1988,BRAD FREEMAN,27.0,3.662,5.483
1988,TOM WATSON,30.0,3.521,5.489
1988,GARY BRICKLER,39.0,3.469,5.489
1988,BAKER BEARD,18.0,3.643,5.494
1988,PAUL BRUNNER,26.0,3.492,5.516
1988,GARY L WHITLOCK,48.0,3.656,5.523
1988,EDWIN R MIGHELL,58.0,3.395,5.526
1988,TERRY G LEEPER,44.0,3.467,5.53
1988,CHUCK THIES,41.0,3.638,5.531
1988,JIM HAACK,32.0,3.563,5.552
1988,BILL POWELL,31.0,3.342,5.563
1988,MAURICE D SCHERER,34.0,3.52,5.589
1988,BILL C NOLAN,48.0,3.644,5.594
1988,MICHAEL J HAUCK,29.0,3.448,5.597
1988,DONALD GRIFFITHS,38.0,3.292,5.601
1988,ALLEN KENNEDY,31.0,3.176,5.606
1988,JOHN QUIRK,27.0,3.761,5.614
1988,JAVIER CENDEJAS,45.0,3.382,5.621
1988,ED DEASON,37.0,3.539,5.627
1988,LIONEL O ORTEGA,66.0,3.637,5.629
1988,JERRY E MALY,36.0,3.487,5.647
1988,DOUGLAS CARTER,28.0,3.431,5.65
1988,ROBERT WILLIAMSON,32.0,3.714,5.652
1988,JOSEPH MORGOVICH,29.0,3.509,5.653
1988,BILL L COFFELT,28.0,3.605,5.657
1988,ED CASSADAY,41.0,3.785,5.663
1988,DAN L KAPKE,37.0,3.621,5.686
1988,CHRIS N FOLTMER,39.0,3.356,5.688
1988,JIMMY WHITTLE,42.0,3.616,5.703
1988,THOMAS PALMER,39.0,3.573,5.705
1988,SCOTT MCDERMOTT,24.0,3.636,5.706
1988,GARY ZICKER,37.0,3.582,5.721
1988,MARTIN BODDY,36.0,3.764,5.724
1988,HARALD E FRICKER,28.0,3.618,5.733
1988,DERWIN E VELARDE,27.0,3.155,5.747
1988,JEFFERY SHETLER,41.0,3.784,5.75
1988,BOB NOUZA,36.0,3.621,5.761
1988,WAYNE WARNKEN,20.0,3.789,5.77
1988,MIKE K REYNOLDS,40.0,3.672,5.77
1988,CAL H SMITH,39.0,3.731,5.776
1988,CONRAD A MCCARTY,21.0,3.409,5.779
1988,GERALD WAGNER,39.0,3.672,5.779
1988,RONALD PERKEL,28.0,3.374,5.792
1988,MARC S HARDIN,37.0,3.719,5.799
1988,MARTIN J THRASHER,39.0,3.615,5.8
1988,JACK PETTRY,41.0,3.736,5.8
1988,ECKART LEMBERG,60.0,3.6,5.809
1988,JOHN STRANGE,35.0,3.809,5.809
1988,EDWARD HOPEN,30.0,3.686,5.811
1988,ISTVAN HIPSZKY,33.0,3.408,5.817
1988,PAUL BRODBECK,29.0,3.524,5.825
1988,LOREN LEW,34.0,3.913,5.832
1988,BILL STAHL,29.0,3.624,5.836
1988,DOUGLAS LEE,24.0,3.576,5.848
1988,TODD MATZ,25.0,3.731,5.85
1988,JIM SWEITZER,39.0,3.632,5.852
1988,GREG KUYKENDALL,27.0,3.469,5.875
1988,MARK B LAWLER,25.0,3.488,5.879
1988,MITCHELL SMITH,29.0,3.729,5.899
1988,THOMAS N MOUCH,32.0,3.562,5.905
1988,GENE KENNEDY,49.0,3.732,5.909
1988,HARRY G GISH,32.0,3.725,5.914
1988,VERNARD F BOND,38.0,3.759,5.915
1988,THOMAS HICKMAN,39.0,3.845,5.935
1988,NATHAN BRADEN,19.0,3.703,5.941
1988,VINCENT E ALBERT,53.0,3.602,5.949
1988,DAVID DALHOUSE,33.0,3.839,5.95
1988,PHILIP W FOSTER,54.0,3.844,5.954
1988,ALAN T CRAIG,40.0,3.687,5.955
1988,BRETT MANGES,23.0,4.134,5.968
1988,MONTY KING,42.0,3.671,5.973
1988,FRANK JACOBS,47.0,3.574,5.984
1988,CHARLES S PECK,40.0,3.699,5.985
1988,DON BUNNELL,43.0,3.839,5.998
1988,WILLIAM E WEAVER,44.0,3.672,5.999
1988,WILLIAM KINMAN,38.0,3.487,6.001
1988,JOHN JACKSON,42.0,3.767,6.003
1988,LEE CAMBELL,48.0,3.788,6.008
1988,JOHN O DOW,47.0,3.569,6.032
1988,BRUCE WALLNER,30.0,4.044,6.035
1988,MIKE VIGIL,34.0,3.714,6.036
1988,CHARLES STINNETT,55.0,3.671,6.037
1988,GARY TADIE,32.0,3.771,6.057
1988,TIM KRAMER,36.0,4.033,6.063
1988,WILLIAM B LEE III,39.0,3.85,6.063
1988,DAN CHAMIZO,58.0,3.928,6.074
1988,MARK MANGES,26.0,3.903,6.083
1988,KEVIN C UTLEY,33.0,3.577,6.094
1988,KENNETH K LOWMAN,32.0,3.917,6.102
1988,DAN GENTRY,29.0,3.812,6.119
1988,ROBERT D RISSER,48.0,3.412,6.119
1988,WILLIE LOWE,39.0,3.839,6.123
1988,CHARLES CAUSEY,20.0,3.784,6.132
1988,ALLEN MORTON,39.0,3.894,6.133
1988,MARCUS GRAHAM,31.0,3.786,6.134
1988,GLEN A LAW,37.0,3.737,6.138
1988,JACK MAY,26.0,3.973,6.139
1988,BUZZ STEPPLER,37.0,3.652,6.149
1988,CARL P WILCOX,31.0,3.867,6.152
1988,PAUL A STABY,44.0,3.882,6.159
1988,BOB A EATON,34.0,3.685,6.164
1988,BRADFORD N SEBASTIAN,34.0,4.125,6.196
1988,TOM FLETCHER,41.0,3.745,6.216
1988,HAROLD LEWIS,47.0,3.697,6.224
1988,PETER MIKE GSTALDER,34.0,3.632,6.231
1988,ADAM FELGEMAKER,25.0,3.84,6.237
1988,CLIFFORD HARRISON,27.0,3.782,6.241
1988,PETER JOHNSON,44.0,3.785,6.278
1988,MICHAEL DEALY,45.0,4.086,6.279
1988,BRUCE PERSON,35.0,3.95,6.283
1988,PETE LEE,40.0,3.936,6.299
1988,BUTCH NEZVENSKY,33.0,3.731,6.314
1988,DAN HARRISON,49.0,4.032,6.317
1988,ERIC SEAGREN,25.0,3.934,6.317
1988,DANIEL L FRANCIS,33.0,3.876,6.337
1988,TED WALKER,34.0,4.043,6.339
1988,JEFFREY LOEN,32.0,4.011,6.349
1988,CHARLES HASSKAMP,42.0,3.844,6.355
1988,LARRY P AVERY,47.0,3.601,6.371
1988,CARL ARELLANO,29.0,4.228,6.394
1988,PETER SETTLES,29.0,3.972,6.396
1988,HOWARD J GREENE,46.0,3.991,6.406
1988,ANDREW JONES,24.0,3.877,6.409
1988,KIP A BERGAN,41.0,3.988,6.426
1988,JAMES MCDOWELL,39.0,3.944,6.427
1988,TOM C OLDEN,46.0,3.93,6.428
1988,LOU MARTIN,36.0,3.969,6.435
1988,JOHN ARENDS,41.0,3.929,6.439
1988,ROGER A RATCLIFF,47.0,4.15,6.456
1988,WILLIE WALLACE,27.0,3.935,6.457
1988,ROBERT J QUINTANA,45.0,4.082,6.471
1988,PAUL WHAPLES,37.0,4.032,6.472
1988,DAVID CAPRON,40.0,3.911,6.472
1988,BILL HURT,45.0,4.168,6.477
1988,RAY B SCHULER,48.0,4.309,6.478
1988,ROB H PARKER,39.0,3.327,6.484
1988,MARK MCDERMOTT,26.0,3.904,6.485
1988,JIM GRAJEK,41.0,3.92,6.487
1988,RICHARD S KEATING,29.0,3.448,6.493
1988,JOHN K WOODRUFF,47.0,4.124,6.498
1988,BRENTON H BUXTON,25.0,4.292,6.539
1988,KEVIN M MASTIN,23.0,3.732,6.549
1988,JIM PAVLICA,22.0,4.111,6.556
1988,JACKIE L EDMONDS,40.0,4.033,6.578
1988,BRET SCHLAEPPI,28.0,3.849,6.589
1988,MARTY LUHMANN,46.0,4.166,6.594
1988,JACK ROBERT HOYT,43.0,3.916,6.608
1988,STU METCALFE,41.0,3.814,6.613
1988,ADAM AVERY,22.0,4.145,6.615
1988,DWIGHT SCROGGINS,37.0,4.122,6.626
1988,JOHN C WILTON,38.0,4.034,6.647
1988,MARVIN S PHILIPS,44.0,4.132,6.659
1988,JIM BUDDE,43.0,4.181,6.665
1988,CHRIS RIOS,46.0,4.13,6.68
1988,BARRY R WOODWARD,26.0,4.136,6.697
1988,EDSON SOWER,72.0,3.736,6.699
1988,ADAM LANNING III,58.0,4.1,6.713
1988,DAWSON MASE,45.0,4.261,6.72
1988,TIMOTHY R MITROS,29.0,4.156,6.728
1988,DOMONIC SPINNETTA,50.0,4.227,6.73
1988,PETER WEBB,45.0,4.231,6.74
1988,ORLANDO ARCHIBEQUE,34.0,4.233,6.746
1988,DAVID J HENDRIX,24.0,3.642,6.759
1988,JERRY AYRES,39.0,4.039,6.793
1988,WAYNE ELLIOTT,49.0,3.971,6.799
1988,STEVEN REZNICK,36.0,4.029,6.802
1988,BARRY BASKIN,34.0,4.309,6.805
1988,CHARLES BRUHJELL,30.0,3.989,6.811
1988,JOHN SALMONSON,45.0,4.241,6.815
1988,KEN ROPP,37.0,3.934,6.821
1988,ROBERT LABELLE,37.0,4.173,6.829
1988,PHILIP BERIKOFF,39.0,4.374,6.862
1988,ADOLPH C MONTANA,38.0,4.233,6.901
1988,SCOTT MERROW,37.0,4.361,6.92
1988,MATTHEW GARTON,27.0,3.746,6.922
1988,DENNIS R HOWARD,35.0,4.138,6.922
1988,CLAY DUNNING,44.0,4.013,6.948
1988,DON B MCGINTY,49.0,4.357,6.964
1988,DAVID A PFISTER,44.0,4.164,6.982
1988,FRED YOUNG,38.0,4.4,6.995
1988,JIM D JOHNSON,52.0,4.213,6.997
1988,MICHAEL SCIORRA,34.0,4.249,7.005
1988,JOHN N HIGGINS,39.0,4.394,7.016
1988,SCOTT HUGHES,38.0,4.518,7.018
1988,STEPHEN M STITH,43.0,3.673,7.032
1988,GREGORY H CUPP,36.0,4.392,7.042
1988,TAGHI JABARI,38.0,4.51,7.044
1988,JOE BOWMAN,33.0,4.471,7.055
1988,STEVE R FULLER,40.0,4.64,7.093
1988,JOHN HALE,65.0,4.352,7.113
1988,LARRY H STEVENS,46.0,4.4,7.119
1988,KENNETH A DAVIS,44.0,3.957,7.123
1988,ED FISHMAN,65.0,4.556,7.136
1988,ROBIN R GOOLDY,34.0,4.339,7.136
1988,RANDY BARTLETT,33.0,4.607,7.166
1988,ROBERT DUNCAN,39.0,4.144,7.218
1988,MICHAEL TONER,31.0,4.734,7.224
1988,MICHAEL BARR,37.0,4.137,7.228
1988,BODO H SCHULTZ,40.0,4.571,7.236
1988,DAVE FELKLEY,48.0,4.142,7.253
1988,MICHAEL J DONOHOE,45.0,4.509,7.262
1988,JOE L KEARNS,47.0,4.469,7.298
1988,CLEO CASADY,75.0,4.163,7.34
1988,KENNETH G BOYER,37.0,4.146,7.347
1988,KENNETH FISHER,37.0,4.525,7.353
1988,MARK RIEMAN,27.0,4.438,7.384
1988,JEFF BALDWIN,21.0,4.569,7.413
1988,RENICK STEVENSON,52.0,4.718,7.419
1988,EARL K TURNIPSEED,48.0,4.509,7.426
1988,CARL MAPPS,71.0,4.64,7.44
1988,GLEN ZIRBEL,57.0,3.998,7.482
1988,RICHARD WALLS,28.0,4.614,7.496
1988,KEITH L PIPPIN,48.0,4.658,7.507
1988,MARIO C DELALOYE,58.0,4.846,7.521
1988,DAVE HAGER,42.0,4.413,7.522
1988,BUTCH SMART,35.0,4.464,7.584
1988,DAVID BACON,44.0,4.445,7.597
1988,JOHN GRAY,45.0,4.772,7.604
1988,DAVID BLAUFUSS,26.0,4.232,7.606
1988,CHUCK F TAYLOR,44.0,4.509,7.611
1988,MICHAEL IVES,45.0,4.731,7.63
1988,BILL BAILEY,47.0,4.731,7.631
1988,BOB LOVE,54.0,4.735,7.642
1988,VIRGIL E SCHLACK,66.0,4.895,7.649
1988,TIMOTHY RALSTON,25.0,4.163,7.685
1988,CRAIG OSTROW,34.0,4.979,7.696
1988,JAMES E BURKE,52.0,4.959,7.729
1988,RUBEN A ESPINOZA,45.0,4.963,7.731
1988,EUGENE MCHUGH,35.0,4.182,7.735
1988,DAVE THORPE,44.0,4.931,7.789
1988,FREDRICK E HOEKE JR,61.0,4.809,7.876
1988,ROBERT J PRIESTER,44.0,4.928,7.895
1988,JOHN STOWERS,59.0,5.141,7.898
1988,GERALD G BROTHERTON,68.0,4.838,7.918
1988,GLENN FRANK,47.0,4.713,7.938
1988,DENNIS E WOLFE,35.0,4.536,7.988
1988,RONNIE DRAUGHN,40.0,4.559,8.107
1988,BLAIR CUNNYNGHAM,39.0,4.768,8.125
1988,DENZEL FISHER,43.0,4.9,8.16
1988,JAMES R REEVE,46.0,4.985,8.167
1988,SAM GREEN,35.0,4.036,8.181
1988,LEE SWEET,59.0,4.759,8.214
1988,FRANCIS MURPHY,51.0,4.786,8.221
1988,MICHAEL MILGROVE,33.0,4.54,8.286
1988,GERALD BRANUM,42.0,4.994,8.351
1988,MICHAEL STATES,49.0,5.346,8.358
1988,HERBERT HOGGARD,56.0,4.739,8.366
1988,BILL BEHNEN,51.0,4.894,8.44
1988,HARRY E WEINBRENNER,52.0,5.018,8.447
1988,GEORGE R KING,53.0,4.841,8.492
1988,TED DORITY,56.0,4.82,8.582
1988,CRAIG PRATT,29.0,5.53,8.644
1988,ROGER THOMPSON,40.0,5.323,8.648
1988,NASH W ABRAMS,64.0,4.963,8.658
1988,WILLIAM DOTSON,25.0,4.985,8.675
1988,DONALD MELLMAN,47.0,4.834,8.733
1988,LARRY D MAGEE,49.0,5.532,8.806
1988,EARL WERT,75.0,4.818,8.817
1988,MIKE FOLEY,54.0,5.208,8.85
1988,KEVIN KOSCINSKI,29.0,5.089,8.853
1988,ANDRE NOVICKIS,46.0,5.076,8.871
1988,VANCE L HEWUSE,41.0,5.687,8.884
1988,PETER SCHEIBENREIF,41.0,6.243,9.188
1988,BUDDY ADCOCK,37.0,5.526,9.826
1988,NICHOLS SOL,31.0,5.786,9.827
1988,SAMUEL RICKETTS,48.0,5.971,9.843
1989,MATT CARPENTER,25.0,2.233,3.657
1989,CREIGHTON J KING,35.0,2.496,3.853
1989,SHELDON A LARSON,29.0,2.385,3.862
1989,JIM B HEIDELBERG,30.0,2.463,3.925
1989,CLEOFAS S VILLEGAS,32.0,2.496,3.985
1989,DAVE V ASCHWANDEN,21.0,2.635,4.105
1989,JERRY M MARTINEZ,39.0,2.541,4.106
1989,TERRY J CROMPTON,27.0,2.549,4.111
1989,CLEO NARANJO,30.0,2.63,4.215
1989,JARED L HIGGINS,35.0,2.629,4.226
1989,JOHN H LEHMAN,26.0,2.676,4.229
1989,CHARLY SANCHEZ,40.0,2.776,4.338
1989,RANDY WINN,39.0,2.682,4.353
1989,GREGG SUTTON,28.0,2.746,4.369
1989,DENNIS D PEFFER,36.0,2.937,4.472
1989,VERNON A MORRIS,27.0,2.709,4.482
1989,OAN NIELSEN,27.0,2.784,4.49
1989,GUNDER KJONES,26.0,2.769,4.5
1989,NEAL J BEIDLEMAN,29.0,2.908,4.505
1989,BILL L COFFELT,29.0,2.746,4.509
1989,JERRY ARMSTRONG,42.0,2.804,4.566
1989,CHUCK HUSS,40.0,2.85,4.576
1989,RANDY G ISLER,32.0,2.997,4.582
1989,STEVE MALONEY,43.0,2.872,4.593
1989,WILLIAM R CORDOVA,36.0,2.954,4.604
1989,RICHARD E JOHNSON,47.0,2.838,4.621
1989,REX DOUGHERTY,44.0,3.018,4.627
1989,MIKE CARR,36.0,2.936,4.656
1989,WILLY WESTON,30.0,2.997,4.668
1989,BRAD L SMITH,45.0,2.956,4.67
1989,KEVIN A SCOTT,32.0,2.948,4.675
1989,ROBERT R PECORARO,28.0,2.817,4.685
1989,LAWRENCE NARANJO,32.0,3.042,4.697
1989,RON J HENDRICKS,37.0,3.029,4.699
1989,JIM FOSTER,29.0,2.968,4.701
1989,BRIAN L PURCELL,33.0,3.134,4.728
1989,BOB KITE,35.0,2.944,4.771
1989,SEAN HANLEY,28.0,2.909,4.78
1989,MARTIN JON MILLER,27.0,3.038,4.798
1989,DOUGLAS W JONES,32.0,3.166,4.804
1989,PETER D FAIRCHILD,37.0,3.067,4.806
1989,MANUEL GAMA,37.0,3.071,4.81
1989,MARK MCDERMOTT,27.0,3.046,4.817
1989,BUZZ B BURRELL,37.0,3.221,4.825
1989,PAUL VON DER GATHEN,48.0,2.95,4.827
1989,NICK HEWITT,35.0,3.089,4.838
1989,ALLEN M CHOMA,36.0,3.059,4.84
1989,THEODORE L QUINTANA,38.0,3.066,4.845
1989,STEPHEN NEWMAN,28.0,3.12,4.882
1989,WAYNE WARNKEN,21.0,3.09,4.897
1989,GREGORY ROBINSON,28.0,3.101,4.9
1989,BOB H JOHNSTON,44.0,2.994,4.923
1989,JON GILTNER,42.0,3.064,4.924
1989,BLAIR RENFRO,31.0,3.294,4.971
1989,BOB JOHNS,37.0,3.242,4.972
1989,JAMES H SHANNON,31.0,3.207,4.978
1989,RAYMOND BAILEY,32.0,3.148,4.982
1989,DAN J WALKER,31.0,3.194,4.982
1989,JIM J MCNALLY,35.0,3.026,4.991
1989,MARK HESSE,38.0,2.956,4.995
1989,DON POTTER,52.0,3.238,5.024
1989,JOE HENZE,27.0,3.141,5.033
1989,DAVID J WAGNER,46.0,3.147,5.043
1989,JOHN K HOBBS,44.0,3.212,5.077
1989,MICHAEL KUBITSCHEK,26.0,3.071,5.079
1989,ELFEGO GOMEZ,32.0,3.326,5.087
1989,LON N SPANN,42.0,3.326,5.103
1989,JARED G DEORSAY,20.0,3.207,5.11
1989,GLEN O STRAND,44.0,3.038,5.12
1989,KEVIN L PARSONS,32.0,3.164,5.124
1989,JOHN AFFLECK-GRAVES,38.0,3.326,5.127
1989,KENNETH KNAPP,28.0,3.464,5.138
1989,LARRY EVERLY,39.0,3.014,5.142
1989,ELIGIO BAZAN MTZ,23.0,3.261,5.153
1989,HARRY W LADEWIG,38.0,3.19,5.16
1989,JEFF GODSTEIN,32.0,3.375,5.167
1989,RANDY W JOSEPH,33.0,3.324,5.171
1989,CHARLES A CAPEK,26.0,3.325,5.201
1989,MIKE STECKBECK,28.0,3.318,5.202
1989,RICK CARR,32.0,3.196,5.21
1989,RICHARD A MATTSON,34.0,3.104,5.221
1989,PAUL S REED,31.0,3.322,5.223
1989,ROOSTER BARNHART,32.0,3.161,5.226
1989,WILLIAM PLUCKER,31.0,3.267,5.238
1989,JOHN T ZERGER,27.0,3.389,5.249
1989,ECKEHART ZIMMERMANN,37.0,3.266,5.254
1989,JIM C FISHER,38.0,3.306,5.256
1989,RON OTTAWAY,51.0,3.333,5.26
1989,RAY N ZQIERZYCKI,37.0,3.397,5.271
1989,ROGER PATRIZIO,33.0,3.304,5.271
1989,BUDDY NASH,29.0,3.325,5.284
1989,DANIEL MOYER,39.0,3.32,5.291
1989,PATRICK HEALY,29.0,3.119,5.305
1989,GEORGE GARDNER,39.0,3.162,5.305
1989,BOB ANDERSON,44.0,3.281,5.307
1989,JAMES ROBINSON,38.0,3.272,5.31
1989,BOB KAMPER,56.0,3.321,5.312
1989,KEITH EDWARD HARD,48.0,3.266,5.316
1989,DON HOLDEN,45.0,3.348,5.348
1989,MICHAEL S TRAVIS,34.0,3.469,5.349
1989,LOUIS C RADICE,34.0,3.43,5.353
1989,WILLIAM SHERWWOD,31.0,3.174,5.369
1989,DAN L KAPKE,38.0,3.549,5.383
1989,ROBERT KOEHLER,25.0,3.305,5.39
1989,ROD COPELAND,33.0,3.404,5.394
1989,CHRIS GORE,38.0,3.156,5.396
1989,ALAN FISHER,35.0,3.311,5.396
1989,BOB A GIVENS,45.0,3.522,5.405
1989,BILL MAXWELL,37.0,3.421,5.409
1989,ALAN J GOINS,38.0,3.49,5.438
1989,TOM DOBSON,38.0,3.371,5.445
1989,DAVID REFFERT,40.0,3.43,5.454
1989,RICHARD L WAUFLE,48.0,3.373,5.458
1989,CHUCK WELLS,30.0,3.449,5.469
1989,BOB A EATON,35.0,3.356,5.471
1989,JIM HAACK,33.0,3.414,5.483
1989,BARRY KOENIG,27.0,3.311,5.487
1989,BRAD W BEARSHEART,27.0,3.252,5.499
1989,THOMAS HEALD,31.0,3.206,5.499
1989,DAVID GARRISON,33.0,3.357,5.5
1989,GEORGE L FIEDLER,36.0,3.458,5.508
1989,RON LONG,43.0,3.407,5.509
1989,ALFRED C KROEGER,29.0,3.456,5.524
1989,ALFIE PENA,40.0,3.524,5.537
1989,DONALD J ROSS,44.0,2.904,5.537
1989,DONALD JOHNSON,34.0,3.489,5.544
1989,FREDERICK WILMER,21.0,3.44,5.554
1989,CHRIS BALLAS,22.0,3.444,5.554
1989,LOREN LEW,35.0,3.621,5.555
1989,STEVEN NULL,49.0,3.605,5.56
1989,WALKER BERKSHIRE,46.0,3.431,5.57
1989,ALFREDO E MATHEUS,28.0,3.549,5.573
1989,MIKE LIEMANDT,46.0,3.415,5.576
1989,LEO MALLOY,31.0,3.59,5.592
1989,CAL H SMITH,40.0,3.577,5.611
1989,MICHAEL POWELL,47.0,3.607,5.621
1989,ISTVAN HIPSZKY,34.0,3.394,5.622
1989,BRADFORD H GIBSON,45.0,3.498,5.625
1989,GERALD WAGNER,40.0,3.521,5.629
1989,WILLIAM NAVSEEF,38.0,3.394,5.638
1989,ROB H PARKER,40.0,3.395,5.644
1989,WAYNE PETERSEN,34.0,3.522,5.649
1989,EDWIN WOERNER,39.0,3.454,5.67
1989,STEVEN N COLE,28.0,3.486,5.671
1989,LARRY S CHAPMAN,32.0,3.461,5.683
1989,RONALD EDWARD JOHNSTON,37.0,3.756,5.698
1989,CARCUS GRAHAM,32.0,3.376,5.712
1989,JIM KITCHEN,30.0,3.569,5.718
1989,BRAD L DICK,41.0,3.578,5.72
1989,MARK BRAUTIGAM,31.0,3.443,5.732
1989,MARK HOFGARD,34.0,3.523,5.736
1989,VERNARD F BOND,39.0,3.708,5.742
1989,PHILIP W FOSTER,55.0,3.709,5.755
1989,MIKE VIGIL,35.0,3.548,5.771
1989,PEDRO O FLETES,33.0,3.684,5.773
1989,JACK B MOODY,34.0,3.566,5.774
1989,FREDERICK STOUT,39.0,3.576,5.776
1989,ALAN R JOHNSON,41.0,3.488,5.776
1989,GARETH K ROBERTS,36.0,3.706,5.779
1989,WILLIAM B LEE III,40.0,3.944,5.781
1989,VOLKHARD WENZEL,43.0,3.62,5.782
1989,SEYMOUR PEDERSON,46.0,3.577,5.79
1989,DOUGLAS ROMBOUGH,26.0,3.757,5.808
1989,TIM D LADEWIG,43.0,3.455,5.813
1989,MORRIS ADKINS,62.0,3.63,5.828
1989,MICHAEL BLANCHARD,28.0,3.711,5.831
1989,CARL P WILCOX,32.0,3.621,5.851
1989,STRIDER BENSTON,44.0,3.596,5.854
1989,KENNETH K LOWMAN,33.0,3.739,5.859
1989,WILLIAM E WEAVER,45.0,3.541,5.871
1989,JEFFREY HARD,27.0,3.397,5.875
1989,MOTONHIKO SATO,25.0,3.769,5.876
1989,RUSSELL G DEWEY,32.0,3.599,5.877
1989,DAN L KRIDELBAUGH,36.0,3.563,5.887
1989,BRACK LEE,16.0,3.9,5.893
1989,CHARLES EKLUND,41.0,3.77,5.894
1989,RIC GEIMAN,32.0,3.717,5.902
1989,STEVEN REZNICK,37.0,3.572,5.909
1989,TOM YODER,43.0,3.631,5.916
1989,PETE LEE,41.0,3.814,5.92
1989,EDWIN R MIGHELL,59.0,3.673,5.92
1989,GILBERT MALDONADO,56.0,3.836,5.922
1989,ECKART LEMBERG,61.0,3.62,5.924
1989,HANK VAN BERLO,40.0,3.788,5.929
1989,LARRY R STIEFEL,41.0,3.807,5.938
1989,KEVIN MARTINEZ,30.0,3.512,5.94
1989,DOUGLAS ECKHART,37.0,3.624,5.965
1989,EDWARE ARAZ,40.0,3.738,5.97
1989,RONNIE L PENNEY,43.0,3.681,5.975
1989,STU METCALFE,41.0,3.577,5.977
1989,BRIAN SCARBOROUGH,25.0,3.665,5.98
1989,MICK JEFFERY,41.0,3.708,5.988
1989,CLIFFORD HARRISON,28.0,3.919,5.992
1989,BRUCE PEARSON,36.0,3.781,5.995
1989,PAUL VON FAY,32.0,3.484,6.006
1989,PAUL A STABY,45.0,3.812,6.006
1989,ALLEN MORTON,40.0,3.837,6.023
1989,DALE E POWELL,38.0,3.812,6.033
1989,WILLIAM A HARMAN,40.0,3.708,6.033
1989,JAMES GRIGSBY,38.0,3.682,6.037
1989,ALBERT PERESSINOTTO,44.0,3.677,6.041
1989,BILL DELANEY,43.0,3.805,6.046
1989,TED MAJOCHA,22.0,3.263,6.046
1989,NICK SCOTT,37.0,3.688,6.053
1989,TED WALKER,35.0,4.016,6.054
1989,JAMES ANDERSON,42.0,3.723,6.056
1989,STEVE SLUNDSTROM,24.0,3.578,6.059
1989,BILL ELLINGSON,37.0,3.837,6.061
1989,RAMOND FRITIO,27.0,3.645,6.061
1989,ADAM W BURNETT,31.0,3.608,6.068
1989,ROBERT J QUINTANA,46.0,3.835,6.07
1989,MIKE SCANDRETT,42.0,3.837,6.07
1989,BRUCE W HEIDENREICH,40.0,3.838,6.07
1989,LOU MAROLD,44.0,3.64,6.072
1989,ED BROWNE,35.0,3.388,6.072
1989,MARC S HARDIN,38.0,3.709,6.074
1989,ERNIE PETERS,41.0,3.832,6.087
1989,CLAUDE OLEYAR,45.0,3.815,6.091
1989,WARREN BOLLMEIER,43.0,3.66,6.099
